label,text,split
1,i whole heartedly recommend that everyone see this movie for its historical significance alone,7
1,"hey , who else needs a shower \?",5
1,"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days",3
1,"although it bangs a very cliched drum at times , this crowd pleaser 's fresh dialogue , energetic music , and good natured spunk are often infectious",9
1,"often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie",8
1,go see it and enjoy,8
1,george clooney proves he 's quite a talented director and sam rockwell shows us he 's a world class actor with confessions of a dangerous mind,3
1,there 's a vastness implied in metropolis that is just breathtaking,0
1,murderous maids may well be the most comprehensive of these films and also strike closest to the truth,2
1,"as green guts monster movies go , it 's a beaut",5
1,"as bundy , michael reilly burke \( octopus 2 river of fear \) has just the right amount of charisma and menace",4
1,"a deceivingly simple film , one that grows in power in retrospect",3
1,"a slick , skillful little horror film",5
1,anderson uses a hit or miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense,9
1,bubba ho tep is a wonderful film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it,7
1,"despite the long running time , the pace never feels slack there 's no scene that screams bathroom break !",1
1,bullock does a good job here of working against her natural likability,8
1,kinnear gives a tremendous performance,0
1,"the best movie of its kind since 'brazil ' lucas , take notes this is how you use special effects",9
1,"frailty has been written so well , that even a simple goddammit ! near the end takes on a whole other meaning",7
1,one hour photo is an intriguing snapshot of one man and his delusions it 's just too bad it does n't have more flashes of insight,8
1,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed,9
1,"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie despite its myriad flaws",7
1,"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time",4
1,"it represents better than average movie making that does n't demand a dumb , distracted audience",5
1,a charming yet poignant tale of the irrevocable ties that bind,2
1,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief,9
1,the talents of the actors helps moonlight mile rise above its heart on its sleeve writing,8
1,"it 's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave",2
1,"dark and disturbing , but also surprisingly funny",5
1,the movie has an avalanche of eye popping visual effects,9
1,"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end it 's still worth a look",8
1,"most impressive , though , is the film 's open ended finale that refuses to entirely close its characters' emotional wounds",2
1,"a hip ride into hyper time , clockstoppers is a lively and enjoyable adventure for all ages at any time",0
1,"grenier is terrific , bringing an unforced , rapid fire delivery to toback 's heidegger and nietzsche referencing dialogue",3
1,a polished and relatively sincere piece of escapism,3
1,"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by",0
1,"has freaky scenes where the crew wonder if they 're ghosts imagining themselves as alive it 's a sly wink to the others without becoming a postmodern joke , made creepy by its men in a sardine can warped logic",2
